objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL,,,,,,,,,
TMJ19_3910;01/01/2019;N0165;7395;18;29;N;150;185344;199807,69;6775285,94;0;25;29;N;535;192739;192581,89;6776329,77;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3911;01/01/2019;N0165;8363;25;29;N;535;192739;192581,89;6776329,77;0;33;29;N;890;201102;185642,09;6780777,59;0;I;0;ACCROCHE;2019;1;Permanent horaire;29100;90,,,,,
TMJ19_3912;01/01/2019;N0165;10632;33;29;N;890;201102;185642,09;6780777,59;0;44;29;N;592;211734;177601,6;6787365,63;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3913;01/01/2019;N0165;4142;44;29;N;592;211734;177601,6;6787365,63;0;49;29;N;150;215876;174888,99;6790082,76;0;I;0;ACCROCHE;2019;1;Permanent horaire;28106;99,,,,,
TMJ19_3914;01/01/2019;N0165;3357;49;29;N;150;215876;174888,99;6790082,76;0;52;29;N;830;219233;172693,37;6792512,64;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3915;01/01/2019;N0165;1251;52;29;N;830;219233;172693,37;6792512,64;0;54;29;N;135;220484;172607,03;6793713,21;0;I;0;ACCROCHE;2019;1;Permanent horaire;37551;90,,,,,
TMJ19_3916;01/01/2019;N0165;8886;54;29;N;135;220484;172607,03;6793713,21;0;63;29;N;45;229370;177270,48;6800989,1;0;I;0;ACCROCHE;2019;1;Permanent horaire;32240;82,,,,,
TMJ19_3917;01/01/2019;N0165;7128;63;29;N;45;229370;177270,48;6800989,1;0;70;29;N;150;236498;177093,9;6807770,69;0;I;0;ACCROCHE;2019;1;Permanent horaire;26883;100,,,,,
TMJ19_3918;01/01/2019;N0165;6579;70;29;N;150;236498;177093,9;6807770,69;0;76;29;N;800;243077;176832,82;6813930,55;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3919;01/01/2019;N0165;2172;76;29;N;800;243077;176832,82;6813930,55;0;78;29;N;981;245249;175137,7;6815274,56;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3920;01/01/2019;N0165;11828;78;29;N;981;245249;175137,7;6815274,56;0;90;29;N;881;257077;168956,71;6823749,47;0;I;0;ACCROCHE;2019;1;Permanent horaire;25751;95,,,,,
TMJ19_3921;01/01/2019;N0165;1627;90;29;N;881;257077;168956,71;6823749,47;0;92;29;N;500;258704;167696,34;6824760,21;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3922;01/01/2019;N0165;9110;92;29;N;500;258704;167696,34;6824760,21;0;101;29;N;645;267814;163217,52;6832120,5;0;I;0;ACCROCHE;2019;1;Permanent horaire;29510;90,,,,,
TMJ19_3923;01/01/2019;N0165;7281;101;29;N;645;267814;163217,52;6832120,5;0;108;29;N;990;275095;156659,71;6834479,37;0;I;0;ACCROCHE;2019;1;Permanent horaire;33719;50,,,,,
TMJ19_3924;01/01/2019;N0165;3295;108;29;N;990;275095;156659,71;6834479,37;0;112;29;N;222;278390;153419,57;6834941,27;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3925;01/01/2019;N0165;1118;112;29;N;222;278390;153419,57;6834941,27;0;113;29;N;340;279508;152792,45;6835859,52;0;I;0;ACCROCHE;2019;1;Permanent horaire;47729;59,,,,,
TMJ19_3926;01/01/2019;N0165;660;113;29;N;340;279508;152792,45;6835859,52;0;114;29;N;0;280168;152424,35;6836395,97;0;I;0;ACCROCHE;2019;1;Permanent horaire;47729;59,,,,,
TMJ19_3927;01/01/2019;N0165;540;114;29;N;0;280168;152424,35;6836395,97;0;114;29;N;540;280708;152082,13;6836658,38;0;I;0;ACCROCHE;2019;1;Permanent horaire;47729;59,,,,,
TMJ19_3928;01/01/2019;N0166;145;0;56;N;0;0;270645,78;6745088,26;0;0;56;N;145;145;270709,32;6745218,1;0;I;0;ACCROCHE;2019;1;Permanent horaire;34125;80,,,,,
TMJ19_3929;01/01/2019;N0166;326;0;56;N;145;145;270709,32;6745218,1;0;0;56;N;471;471;270875,5;6745496,84;0;I;0;ACCROCHE;2019;1;Permanent horaire;34125;80,,,,,
TMJ19_3930;01/01/2019;N0166;16198;0;56;N;471;471;270875,5;6745496,84;0;16;56;N;640;16669;283539,21;6753368,98;0;I;0;ACCROCHE;2019;1;Permanent horaire;34125;80,,,,,
TMJ19_3931;01/01/2019;N0166;8645;16;56;N;640;16669;283539,21;6753368,98;0;24;56;N;745;25314;291452,13;6756291,26;0;I;0;ACCROCHE;2019;1;Permanent horaire;20075;100,,,,,
TMJ19_3932;01/01/2019;N0166;4910;24;56;N;745;25314;291452,13;6756291,26;0;29;56;N;655;30224;293631,6;6760615,51;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3933;01/01/2019;N0166;3687;29;56;N;655;30224;293631,6;6760615,51;0;33;56;N;350;33911;294978,65;6764019,13;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3934;01/01/2019;N0166;7333;33;56;N;350;33911;294978,65;6764019,13;0;40;56;N;691;41244;296533,1;6771117,93;0;I;0;ACCROCHE;2019;1;Permanent horaire;23847;90,,,,,
TMJ19_3935;01/01/2019;N0166;434;40;56;N;691;41244;296533,1;6771117,93;0;41;56;N;125;41678;296694,2;6771516,11;0;I;0;ACCROCHE;2019;1;Permanent horaire;23847;90,,,,,
TMJ19_3936;01/01/2019;N0171;4;36;44;N;0;0;351303,36;6726057,76;0;36;44;N;4;4;351299,73;6726055,55;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_3937;01/01/2019;N0171;10653;36;44;N;4;4;351299,73;6726055,55;0;47;44;N;0;10657;342533,73;6719951,51;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3938;01/01/2019;N0171;1113;47;44;N;0;10657;342533,73;6719951,51;0;48;44;N;35;11770;341914,37;6719088,21;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3939;01/01/2019;N0171;1461;48;44;N;35;11770;341914,37;6719088,21;0;49;44;N;302;13231;340921,79;6718224,63;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3940;01/01/2019;N0171;40;49;44;N;302;13231;340921,79;6718224,63;0;49;44;N;342;13271;340890,55;6718199,32;0;I;0;ACCROCHE;2019;1;Permanent horaire;8272;150,,,,,
TMJ19_3941;01/01/2019;N0171;50;49;44;N;342;13271;340890,55;6718199,32;0;49;44;N;392;13321;340856,91;6718184,39;0;I;0;ACCROCHE;2019;1;Permanent horaire;8272;150,,,,,
TMJ19_3942;01/01/2019;N0171;105;49;44;N;392;13321;340856,91;6718184,39;0;49;44;N;497;13426;340763,29;6718138,05;0;I;0;ACCROCHE;2019;1;Permanent horaire;8272;150,,,,,
TMJ19_3943;01/01/2019;N0171;13909;49;44;N;497;13426;340763,29;6718138,05;0;63;44;N;480;27335;330350,29;6709175,99;0;I;0;ACCROCHE;2019;1;Permanent horaire;8272;150,,,,,
TMJ19_3944;01/01/2019;N0171;1410;63;44;N;480;27335;330350,29;6709175,99;0;64;44;N;900;28745;329176,12;6708387,53;0;I;0;ACCROCHE;2019;1;Permanent horaire;8272;150,,,,,
TMJ19_3945;01/01/2019;N0171;74;64;44;N;900;28745;329176,12;6708387,53;0;64;44;N;974;28819;329116,76;6708358,68;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3946;01/01/2019;N0171;786;64;44;N;974;28819;329116,76;6708358,68;0;65;44;N;660;29605;328383,24;6708513,14;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3947;01/01/2019;N0171;457;65;44;N;660;29605;328383,24;6708513,14;0;66;44;N;41;30062;327943,16;6708376,73;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3948;01/01/2019;N0171;2039;66;44;N;41;30062;327943,16;6708376,73;0;68;44;N;80;32101;326097,48;6707591,92;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3949;01/01/2019;N0171;3752;68;44;N;80;32101;326097,48;6707591,92;0;71;44;N;820;35853;322423,94;6707211,65;0;I;0;ACCROCHE;2019;1;Permanent horaire;42711;112,,,,,
TMJ19_3950;01/01/2019;N0171;7321;71;44;N;820;35853;322423,94;6707211,65;0;79;44;N;118;43174;315469,52;6705965,45;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3951;01/01/2019;N0171;5656;79;44;N;118;43174;315469,52;6705965,45;0;84;44;N;765;48830;310221,37;6704308,87;0;I;0;ACCROCHE;2019;1;Permanent horaire;55329;70,,,,,
TMJ19_3952;01/01/2019;N0171;2034;84;44;N;765;48830;310221,37;6704308,87;0;86;44;N;794;50864;308234,62;6704073,91;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3953;01/01/2019;N0171;1632;86;44;N;794;50864;308234,62;6704073,91;0;88;44;N;425;52496;307178,13;6702843,09;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3954;01/01/2019;N0171;525;88;44;N;425;52496;307178,13;6702843,09;0;88;44;N;950;53021;306950,58;6702366,85;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_3955;01/01/2019;N0174;130,3;0;50;N;0;0;410788,91;6882686,25;0;0;50;N;130,3;130,3;410681,25;6882750,2;0;I;0;ACCROCHE;2019;1;Permanent horaire;23518;84,,
TMJ19_3956;01/01/2019;N0174;16662,7;0;50;N;130,3;130,3;410681,25;6882750,2;0;18;50;N;0;16793;403127,56;6896535,79;0;I;0;ACCROCHE;2019;1;Permanent horaire;23518;84,,
TMJ19_3957;01/01/2019;N0174;3787;18;50;N;0;16793;403127,56;6896535,79;0;21;50;N;827;20580;399553,97;6896879,26;0;I;0;ACCROCHE;2019;8;Temporaire journalier;23825;,,,,,
TMJ19_3958;01/01/2019;N0174;1314;21;50;N;827;20580;399553,97;6896879,26;0;23;50;N;130;21894;398989,45;6897956,22;0;I;0;ACCROCHE;2019;1;Permanent horaire;27278;71,,,,,
TMJ19_3959;01/01/2019;N0174;5288;23;50;N;130;21894;398989,45;6897956,22;0;28;50;N;395;27182;395190,64;6900497,34;0;I;0;ACCROCHE;2019;8;Temporaire journalier;9162;,,,,,
TMJ19_3960;01/01/2019;N0174;300;28;50;N;395;27182;395190,64;6900497,34;0;28;50;N;695;27482;395282,89;6900784,54;0;I;0;ACCROCHE;2019;8;Temporaire journalier;9162;,,,,,
TMJ19_3961;01/01/2019;N0174;6285;28;50;N;695;27482;395282,89;6900784,54;0;34;50;N;980;33767;398100,6;6906031;0;I;0;ACCROCHE;2019;1;Permanent horaire;9162;99,,,,,,
TMJ19_3962;01/01/2019;N0174;11982;34;50;N;980;33767;398100,6;6906031;0;46;50;N;870;45749;397044,47;6916841,1;0;I;0;ACCROCHE;2019;1;Permanent horaire;9162;99,,,,,,
TMJ19_3963;01/01/2019;N0174;2694;46;50;N;870;45749;397044,47;6916841,1;0;49;50;N;581;48443;396522,29;6919318,53;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_3964;01/01/2019;N0175;3125;39;50;N;0;0;381333,15;6854075,19;0;41;50;N;885;3125;378884,97;6852264,35;0;I;0;ACCROCHE;2019;1;Permanent horaire;24691;181,,,,,
TMJ19_3965;01/01/2019;N0175;5585;41;50;N;885;3125;378884,97;6852264,35;0;47;50;N;235;8710;379669,99;6847693,53;0;I;0;ACCROCHE;2019;8;Temporaire journalier;39880;,,,,,
TMJ19_3966;01/01/2019;N0175;1940;47;50;N;235;8710;379669,99;6847693,53;0;49;50;N;130;10650;380263,29;6845926,64;0;I;0;ACCROCHE;2019;1;Permanent horaire;43044;138,,,,,
TMJ19_3967;01/01/2019;N0175;270;49;50;N;130;10650;380263,29;6845926,64;0;49;50;N;400;10920;380248,88;6845658,9;0;I;0;ACCROCHE;2019;8;Temporaire journalier;13987;,,,,,
TMJ19_3968;01/01/2019;N0175;3843;49;50;N;400;10920;380248,88;6845658,9;0;53;50;N;360;14763;377350,61;6843258,95;0;I;0;ACCROCHE;2019;8;Temporaire journalier;13987;,,,,,
TMJ19_3969;01/01/2019;N0175;655;53;50;N;360;14763;377350,61;6843258,95;0;54;50;N;0;15418;376811,15;6842927,66;0;I;0;ACCROCHE;2019;8;Temporaire journalier;13987;,,,,,
TMJ19_3970;01/01/2019;N0175;8626;54;50;N;0;15418;376811,15;6842927,66;0;62;50;N;500;24044;369468,48;6838503,68;0;I;0;ACCROCHE;2019;1;Permanent horaire;14166;104,,,,,
TMJ19_3971;01/01/2019;N0176;422;46;50;N;0;0;369468,48;6838503,68;0;46;50;N;422;422;369078,73;6838359,58;0;I;0;ACCROCHE;2019;1;Permanent horaire;12562;101,,,,,
TMJ19_3972;01/01/2019;N0176;3083;46;50;N;422;422;369078,73;6838359,58;0;0;35;N;0;3505;366102,5;6838611,26;0;I;0;ACCROCHE;2019;1;Permanent horaire;12562;101,,,,,
TMJ19_3973;01/01/2019;N0176;14630;0;35;N;0;3505;366102,5;6838611,26;0;14;35;N;747;18135;351642,2;6838776,88;0;I;0;ACCROCHE;2019;1;Permanent horaire;17091;150,,,,,
TMJ19_3974;01/01/2019;N0176;2786;14;35;N;747;18135;351642,2;6838776,88;0;17;35;N;555;20921;348856,72;6838679,07;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3975;01/01/2019;N0176;11324,9;17;35;N;555;20921;348856,72;6838679,07;0;28;35;N;944,9;32245,9;337565,08;6838437,21;0;I;0;ACCROCHE;2019;1;Permanent horaire;21715;170,,
TMJ19_3976;01/01/2019;N0176;129,1;28;35;N;944,9;32245,9;337565,08;6838437,21;0;29;35;N;80;32375;337221,42;6838468,01;0;I;0;ACCROCHE;2019;1;Permanent horaire;21715;170,,
TMJ19_3977;01/01/2019;N0176;538;29;35;N;80;32375;337221,42;6838468,01;0;29;35;N;618;32913;336842,25;6838500,25;0;I;0;ACCROCHE;2019;1;Permanent horaire;21715;170,,,,,
TMJ19_3978;01/01/2019;N0176;3764;29;35;N;618;32913;336842,25;6838500,25;0;0;22;N;0;36677;333243,15;6837884,72;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3979;01/01/2019;N0176;371;0;22;N;0;36677;333243,15;6837884,72;0;0;22;N;371;37048;332864,14;6837829,65;0;I;0;ACCROCHE;2019;1;Permanent horaire;22049;115,,,,,
TMJ19_3980;01/01/2019;N0176;5301;0;22;N;371;37048;332864,14;6837829,65;0;5;22;N;345;42349;328198,58;6836358,48;0;I;0;ACCROCHE;2019;1;Permanent horaire;22049;115,,,,,
TMJ19_3981;01/01/2019;N0176;9672;5;22;N;345;42349;328198,58;6836358,48;0;15;22;N;16;52021;323618,86;6828630,17;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_3982;01/01/2019;N0176;17205;15;22;N;16;52021;323618,86;6828630,17;0;32;22;N;645;69226;306978,32;6826136,84;0;I;0;ACCROCHE;2019;1;Permanent horaire;15181;122,,,,,
TMJ19_3983;01/01/2019;N0176;8086;32;22;N;645;69226;306978,32;6826136,84;0;41;22;N;70;77312;299438,5;6825495,06;0;I;0;ACCROCHE;2019;1;Permanent horaire;13749;125,,,,,
TMJ19_3984;01/01/2019;N0176;45;41;22;N;70;77312;299438,5;6825495,06;0;41;22;N;115;77357;299398,71;6825516,43;0;I;0;ACCROCHE;0;;;;,,,,,
12104;01/01/2019;N0182;1379;0;27;C;0;0;516953,73;6932182,12;0;1;27;C;379;1379;516208,42;6933314,77;0;I;0;ACCROCHE;;;;;,,,,,
JKnuBgE_section1_12104;01/01/2019;N0182;2324;0;76;C;0;1379;516208,42;6933314,77;0;2;76;C;324;3703;514656,13;6934457,2;0;I;0;ACCROCHE;;;;;,,,,,
TMJ19_3988;01/01/2019;N0184;41;11;78;N;0;0;632102,96;6866989,41;0;11;78;N;41;41;632104,44;6867030,3;0;I;0;ACCROCHE;2019;1;Permanent horaire;85300;,,,,,
TMJ19_3989;01/01/2019;N0184;372;11;78;N;41;41;632104,44;6867030,3;0;11;78;N;413;413;632116,95;6867401,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;85300;,,,,,
TMJ19_3990;01/01/2019;N0184;805;11;78;N;413;413;632116,95;6867401,31;0;12;78;N;700;1218;632153,04;6868205,18;0;I;0;ACCROCHE;2019;1;Permanent horaire;85300;,,,,,
TMJ19_3991;01/01/2019;N0184;1;12;78;N;700;1218;632153,04;6868205,18;0;12;78;N;701;1219;632153,19;6868206,17;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_3992;01/01/2019;N0184;144;12;78;N;701;1219;632153,19;6868206,17;0;12;78;N;845;1363;632145,85;6868348,86;0;I;0;ACCROCHE;2019;1;Permanent horaire;24600;69,,,,,
TMJ19_3993;01/01/2019;N0184;29;12;78;N;845;1363;632145,85;6868348,86;0;12;78;N;874;1392;632146,4;6868377,84;0;I;0;ACCROCHE;2019;1;Permanent horaire;24600;69,,,,,
TMJ19_3994;01/01/2019;N0184;158;12;78;N;874;1392;632146,4;6868377,84;0;13;78;N;40;1550;632151,62;6868535,7;0;I;0;ACCROCHE;2019;1;Permanent horaire;24600;69,,,,,
TMJ19_3995;01/01/2019;N0184;1253;13;78;N;40;1550;632151,62;6868535,7;0;14;78;N;300;2803;632848,56;6869476,41;0;I;0;ACCROCHE;2019;1;Permanent horaire;24600;69,,,,,
TMJ19_3996;01/01/2019;N0184;180;14;78;N;300;2803;632848,56;6869476,41;0;14;78;N;480;2983;632995,21;6869580,88;0;I;0;ACCROCHE;2019;1;Permanent horaire;24600;69,,,,,
TMJ19_3997;01/01/2019;N0184;1924;14;78;N;480;2983;632995,21;6869580,88;0;16;78;N;408;4907;633764,26;6871262,22;0;I;0;ACCROCHE;2019;1;Permanent horaire;24600;69,,,,,
TMJ19_3998;01/01/2019;N0184;177;16;78;N;408;4907;633764,26;6871262,22;0;16;78;N;585;5084;633759,63;6871438,21;0;I;0;ACCROCHE;2019;1;Permanent horaire;24600;69,,,,,
TMJ19_3999;01/01/2019;N0184;1;16;78;N;585;5084;633759,63;6871438,21;0;16;78;N;586;5085;633759,47;6871439,19;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4005;01/01/2019;N0184;650;20;78;N;0;8486;633480,18;6874764,79;0;20;78;N;650;9136;633334;6875393,07;0;I;0;ACCROCHE;2019;1;Permanent horaire;32800;66,,,,,,
TMJ19_4006;01/01/2019;N0184;988;20;78;N;650;9136;633334;6875393,07;0;21;78;N;640;10124;633065,45;6876347,01;0;I;0;ACCROCHE;2019;1;Permanent horaire;32800;66,,,,,,
TMJ19_4007;01/01/2019;N0184;3522;21;78;N;640;10124;633065,45;6876347,01;0;0;95;N;0;13646;633426,18;6879650,78;0;I;0;ACCROCHE;2019;1;Permanent horaire;10925;38,,,,,
TMJ19_4008;01/01/2019;N0184;2666;0;95;N;0;13646;633426,18;6879650,78;0;2;95;N;700;16312;634798,37;6881721,3;0;I;0;ACCROCHE;2019;1;Permanent horaire;45000;63,,,,,
TMJ19_4009;01/01/2019;N0184;1;2;95;N;700;16312;634798,37;6881721,3;0;2;95;N;701;16313;634799,32;6881721,61;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4010;01/01/2019;N0184;99;2;95;N;701;16313;634799,32;6881721,61;0;2;95;N;800;16412;634889,65;6881760,99;0;I;0;ACCROCHE;2019;1;Permanent horaire;64100;96,,,,,
TMJ19_4011;01/01/2019;N0184;372;2;95;N;800;16412;634889,65;6881760,99;0;3;95;N;95;16784;635176,39;6881989,38;0;I;0;ACCROCHE;2019;1;Permanent horaire;64100;96,,,,,
TMJ19_4012;01/01/2019;N0184;222,3;3;95;N;95;16784;635176,39;6881989,38;0;3;95;N;317,3;17006,3;635384,53;6882069,83;0;I;0;ACCROCHE;2019;1;Permanent horaire;64100;96,,
TMJ19_4013;01/01/2019;N0184;1673,9;3;95;N;317,3;17006,3;635384,53;6882069,83;0;5;95;N;54,2;18680,2;636439,92;6883249,97;0;I;0;ACCROCHE;2019;1;Permanent horaire;64100;96
TMJ19_4014;01/01/2019;N0184;209,1;5;95;N;54,2;18680,2;636439,92;6883249,97;0;5;95;N;263,3;18889,3;636568,54;6883412,32;0;I;0;ACCROCHE;2019;1;Permanent horaire;64100;96
TMJ19_4015;01/01/2019;N0184;390,6;5;95;N;263,3;18889,3;636568,54;6883412,32;0;5;95;N;653,9;19279,9;636917,71;6883571,69;0;I;0;ACCROCHE;2019;1;Permanent horaire;64100;96
TMJ19_4016;01/01/2019;N0184;334,1;5;95;N;653,9;19279,9;636917,71;6883571,69;0;6;95;N;0;19614;637239,95;6883655,29;0;I;0;ACCROCHE;2019;1;Permanent horaire;64100;96,,
TMJ19_4017;01/01/2019;N0184;1;6;95;N;0;19614;637239,95;6883655,29;0;6;95;N;1;19615;637240,91;6883655,54;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4018;01/01/2019;N0184;4085,3;6;95;N;1;19615;637240,91;6883655,54;0;10;95;N;106,3;23700,3;641211,07;6883861,69;0;I;0;ACCROCHE;2019;1;Permanent horaire;65385;97,,
TMJ19_4019;01/01/2019;N0184;444,7;10;95;N;106,3;23700,3;641211,07;6883861,69;0;10;95;N;551;24145;641566,27;6884128,51;0;I;0;ACCROCHE;2019;1;Permanent horaire;65385;97,,
TMJ19_4020;01/01/2019;N0184;341,2;10;95;N;551;24145;641566,27;6884128,51;0;10;95;N;892,2;24486,2;641850,27;6884317,33;0;I;0;ACCROCHE;2019;1;Permanent horaire;65385;97,,
TMJ19_4021;01/01/2019;N0184;63,4;10;95;N;892,2;24486,2;641850,27;6884317,33;0;10;95;N;955,6;24549,6;641906,51;6884346,78;0;I;0;ACCROCHE;2019;1;Permanent horaire;65385;97
TMJ19_4022;01/01/2019;N0184;168,4;10;95;N;955,6;24549,6;641906,51;6884346,78;0;11;95;N;130;24718;642054,22;6884427,32;0;I;0;ACCROCHE;2019;1;Permanent horaire;65385;97,,
TMJ19_4023;01/01/2019;N0184;590;11;95;N;130;24718;642054,22;6884427,32;0;11;95;N;720;25308;642418,5;6884877,68;0;I;0;ACCROCHE;2019;1;Permanent horaire;65385;97,,,,,
TMJ19_4024;01/01/2019;N0184;1;11;95;N;720;25308;642418,5;6884877,68;0;11;95;N;721;25309;642418,88;6884878,61;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4025;01/01/2019;N0184;1492;11;95;N;721;25309;642418,88;6884878,61;0;13;95;N;250;26801;643326,26;6886059,02;0;I;0;ACCROCHE;2019;1;Permanent horaire;45600;67,,,,,
TMJ19_4026;01/01/2019;N0184;573;13;95;N;250;26801;643326,26;6886059,02;0;13;95;N;823;27374;643862,49;6886180,93;0;I;0;ACCROCHE;2019;1;Permanent horaire;45600;67,,,,,
TMJ19_4027;01/01/2019;N0184;107;13;95;N;823;27374;643862,49;6886180,93;0;13;95;N;930;27481;643966,62;6886179,51;0;I;0;ACCROCHE;2019;1;Permanent horaire;45600;67,,,,,
TMJ19_4028;01/01/2019;N0184;3767;13;95;N;930;27481;643966,62;6886179,51;0;17;95;N;687;31248;646105,92;6888776,54;0;I;0;ACCROCHE;2019;1;Permanent horaire;45600;67,,,,,
TMJ19_4029;01/01/2019;N0184;1392;17;95;N;687;31248;646105,92;6888776,54;0;19;95;N;85;32640;646089,95;6889690,62;0;I;0;ACCROCHE;2019;1;Permanent horaire;45600;67,,,,,
TMJ19_4030;01/01/2019;N0184;153;19;95;N;85;32640;646089,95;6889690,62;0;19;95;N;238;32793;645965,35;6889776,22;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4031;01/01/2019;N0186;161;0;94;N;0;0;654276,02;6850544,18;0;0;94;N;161;161;654115,42;6850553,22;0;I;0;ACCROCHE;2019;1;Permanent horaire;106557;,,,,,
TMJ19_4032;01/01/2019;N0186;587;0;94;N;161;161;654115,42;6850553,22;0;48;94;N;0;748;653529,8;6850596,15;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4033;01/01/2019;N0186;1994;48;94;N;0;748;653529,8;6850596,15;0;49;94;N;995;2742;651570,46;6850867,27;0;I;0;ACCROCHE;2019;1;Permanent horaire;66586;58,,,,,
TMJ19_4034;01/01/2019;N0186;471;40;93;N;0;2742;660948,45;6867442,44;0;40;93;N;471;3213;660525,21;6867511,19;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4035;01/01/2019;N0186;1185;22;78;N;0;3213;634601,12;6864982,92;0;23;78;N;140;4398;634132,53;6864008,06;0;I;0;ACCROCHE;2019;1;Permanent horaire;23300;,,,,,
TMJ19_4036;01/01/2019;N0186;765;23;78;N;140;4398;634132,53;6864008,06;0;23;78;N;905;5163;634778,39;6863904,38;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4037;01/01/2019;N0186;151;23;78;N;905;5163;634778,39;6863904,38;0;24;78;N;120;5314;634857,24;6863776,94;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4038;01/01/2019;N0186;335;24;78;N;120;5314;634857,24;6863776,94;0;24;78;N;455;5649;634932,18;6863456,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4039;01/01/2019;N0186;215;24;78;N;455;5649;634932,18;6863456,31;0;24;78;N;670;5864;634924,18;6863242,8;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4040;01/01/2019;N0186;254;24;78;N;670;5864;634924,18;6863242,8;0;24;78;N;924;6118;634837,42;6863007,22;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4041;01/01/2019;N0186;272;24;78;N;924;6118;634837,42;6863007,22;0;25;78;N;185;6390;634699,38;6862775,97;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4042;01/01/2019;N0186;355;25;78;N;185;6390;634699,38;6862775,97;0;25;78;N;540;6745;634475,22;6862501,45;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4043;01/01/2019;N0186;45;25;78;N;540;6745;634475,22;6862501,45;0;25;78;N;585;6790;634437,46;6862482,01;0;I;0;ACCROCHE;2019;1;Permanent horaire;22444;85,,,,,
TMJ19_4044;01/01/2019;N0186;1936;25;78;N;585;6790;634437,46;6862482,01;0;27;78;N;522;8726;634712,74;6860557,28;0;I;0;ACCROCHE;2019;1;Permanent horaire;23300;,,,,,
TMJ19_4045;01/01/2019;N0186;293;27;78;N;522;8726;634712,74;6860557,28;0;27;78;N;815;9019;634751,52;6860270,03;0;I;0;ACCROCHE;2019;1;Permanent horaire;23300;,,,,,
TMJ19_4046;01/01/2019;N0186B;2103;0;94;N;0;0;654444,51;6850634,31;0;50;94;N;315;2103;650711,31;6851022,96;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_4047;01/01/2019;N0188;250;4;91;N;0;0;644676,56;6844960,95;0;4;91;N;250;250;644536,11;6844767,47;0;I;0;ACCROCHE;2019;1;Permanent horaire;10700;18,,,,,
TMJ19_4048;01/01/2019;N0188;605;4;91;N;250;250;644536,11;6844767,47;0;5;91;N;0;855;644044,35;6844479,59;0;I;0;ACCROCHE;2019;1;Permanent horaire;10700;18,,,,,
